"t","id","name","active","x","y","z","v","distance","location","terrain type","attractor","occupant_target","last_goal_started","TEMPERATURE","OXYGEN VOLUME FRACTION","CARBON MONOXIDE VOLUME FRACTION","CARBON DIOXIDE VOLUME FRACTION","SOOT VISIBILITY","*FED_TOTAL*"
"s","","","","m","m","m","m/s","m","","","","","","C","mol/mol","mol/mol","mol/mol","m",""
148.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,169.594108,0.179160,0.000846,0.015189,2.216162,0.077088
148.000000,1,"00003",0,1.478997,1.582026,0.000000,0.000000,3.807755,"Floor 0.0 m->Room00","level",,,0,95.913052,0.188783,0.000560,0.010173,2.804872,0.061913
149.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,167.370699,0.179832,0.000826,0.014838,2.264112,0.077771
149.000000,1,"00003",0,1.478997,1.582026,0.000000,0.000000,3.807755,"Floor 0.0 m->Room00","level",,,0,95.069149,0.189057,0.000551,0.010030,2.838757,0.062331
150.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,164.363997,0.180742,0.000799,0.014364,2.333996,0.078442
150.000000,1,"00003",0,1.478997,1.582026,0.000000,0.000000,3.807755,"Floor 0.0 m->Room00","level",,,0,95.518413,0.189022,0.000552,0.010048,2.834833,0.062748
151.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,170.522358,0.179860,0.000825,0.014824,2.289034,0.079137
151.000000,1,"00003",0,1.478997,1.582026,0.000000,0.000000,3.807755,"Floor 0.0 m->Room00","level",,,0,95.395228,0.188946,0.000555,0.010088,2.822904,0.063168
152.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,175.984123,0.179038,0.000850,0.015252,2.250842,0.079845
152.000000,1,"00003",0,1.478997,1.582026,0.000000,0.000000,3.807755,"Floor 0.0 m->Room00","level",,,0,95.528627,0.188729,0.000561,0.010201,2.788955,0.063594
153.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,169.764960,0.180009,0.000821,0.014746,2.304963,0.080518
153.000000,1,"00003",0,1.478997,1.582026,0.000000,0.000000,3.807755,"Floor 0.0 m->Room00","level",,,0,96.425775,0.188477,0.000569,0.010332,2.754522,0.064027
154.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,161.005845,0.181459,0.000778,0.013990,2.391046,0.081163
154.000000,1,"00003",0,1.478997,1.582026,0.000000,0.000000,3.807755,"Floor 0.0 m->Room00","level",,,0,96.714306,0.188425,0.000570,0.010360,2.748975,0.064458
155.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,164.352157,0.180903,0.000794,0.014281,2.353683,0.081822
155.000000,1,"00003",0,1.478997,1.582026,0.000000,0.000000,3.807755,"Floor 0.0 m->Room00","level",,,0,95.634456,0.188754,0.000560,0.010188,2.792903,0.064883
156.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,168.586294,0.180068,0.000819,0.014716,2.299256,0.082506
156.000000,1,"00003",0,1.478997,1.582026,0.000000,0.000000,3.807755,"Floor 0.0 m->Room00","level",,,0,94.610384,0.189055,0.000551,0.010031,2.837473,0.065300
157.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,170.899648,0.179517,0.000836,0.015003,2.266367,0.083203
157.000000,1,"00003",0,1.478997,1.582026,0.000000,0.000000,3.807755,"Floor 0.0 m->Room00","level",,,0,93.950001,0.189114,0.000550,0.010000,2.850761,0.065716
158.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,168.039407,0.179844,0.000826,0.014832,2.278379,0.083886
158.000000,1,"00003",0,1.478997,1.582026,0.000000,0.000000,3.807755,"Floor 0.0 m->Room00","level",,,0,94.000523,0.189073,0.000551,0.010022,2.848660,0.066132
159.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,161.209883,0.181141,0.000787,0.014156,2.359745,0.084526
159.000000,1,"00003",0,1.478997,1.582026,0.000000,0.000000,3.807755,"Floor 0.0 m->Room00","level",,,0,95.585135,0.188933,0.000555,0.010095,2.834074,0.066552
160.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,158.133041,0.181841,0.000766,0.013791,2.408065,0.085158
160.000000,1,"00003",0,1.478997,1.582026,0.000000,0.000000,3.807755,"Floor 0.0 m->Room00","level",,,0,96.514946,0.188854,0.000557,0.010136,2.839125,0.066973
161.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,159.866138,0.181512,0.000776,0.013963,2.384506,0.085812
161.000000,1,"00003",0,1.478997,1.582026,0.000000,0.000000,3.807755,"Floor 0.0 m->Room00","level",,,0,96.595346,0.188826,0.000558,0.010151,2.834582,0.067397
162.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,166.384477,0.180231,0.000814,0.014631,2.294220,0.086487
162.000000,1,"00003",0,1.478997,1.582026,0.000000,0.000000,3.807755,"Floor 0.0 m->Room00","level",,,0,97.199186,0.188640,0.000564,0.010247,2.806972,0.067825
163.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,166.757831,0.180058,0.000820,0.014721,2.283289,0.087163
163.000000,1,"00003",0,1.478997,1.582026,0.000000,0.000000,3.807755,"Floor 0.0 m->Room00","level",,,0,97.928507,0.188451,0.000569,0.010346,2.780805,0.068256
164.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,161.796718,0.181031,0.000791,0.014213,2.346347,0.087814
164.000000,1,"00003",0,1.478997,1.582026,0.000000,0.000000,3.807755,"Floor 0.0 m->Room00","level",,,0,97.814103,0.188528,0.000567,0.010306,2.791290,0.068686
165.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,165.569305,0.181056,0.000790,0.014200,2.370304,0.088459
165.000000,1,"00003",0,1.478997,1.582026,0.000000,0.000000,3.807755,"Floor 0.0 m->Room00","level",,,0,98.638153,0.188547,0.000567,0.010296,2.792336,0.069116
166.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,165.813912,0.181016,0.000791,0.014221,2.366565,0.089116
166.000000,1,"00003",0,1.478997,1.582026,0.000000,0.000000,3.807755,"Floor 0.0 m->Room00","level",,,0,98.326174,0.188556,0.000566,0.010291,2.792950,0.069546
167.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,166.923822,0.180773,0.000798,0.014348,2.344087,0.089778
167.000000,1,"00003",0,1.478997,1.582026,0.000000,0.000000,3.807755,"Floor 0.0 m->Room00","level",,,0,97.108794,0.188562,0.000566,0.010288,2.789730,0.069976
168.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,168.618412,0.180265,0.000813,0.014613,2.304081,0.090459
168.000000,1,"00003",0,1.478997,1.582026,0.000000,0.000000,3.807755,"Floor 0.0 m->Room00","level",,,0,96.911105,0.188430,0.000570,0.010357,2.766060,0.070410
169.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,171.238867,0.179611,0.000833,0.014954,2.261751,0.091158
169.000000,1,"00003",0,1.478997,1.582026,0.000000,0.000000,3.807755,"Floor 0.0 m->Room00","level",,,0,97.511140,0.188222,0.000576,0.010465,2.737010,0.070849
170.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,173.044691,0.179230,0.000844,0.015152,2.238992,0.091868
170.000000,1,"00003",0,1.478997,1.582026,0.000000,0.000000,3.807755,"Floor 0.0 m->Room00","level",,,0,98.238908,0.188070,0.000581,0.010545,2.717891,0.071293
171.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,172.123461,0.179510,0.000836,0.015006,2.261842,0.092568
171.000000,1,"00003",0,1.478997,1.582026,0.000000,0.000000,3.807755,"Floor 0.0 m->Room00","level",,,0,98.652194,0.187977,0.000584,0.010593,2.705267,0.071738
172.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,172.339983,0.179751,0.000829,0.014881,2.292072,0.093267
172.000000,1,"00003",0,1.478997,1.582026,0.000000,0.000000,3.807755,"Floor 0.0 m->Room00","level",,,0,97.788409,0.188149,0.000578,0.010503,2.726375,0.072178
173.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,174.706054,0.179455,0.000837,0.015035,2.281010,0.093971
173.000000,1,"00003",0,1.478997,1.582026,0.000000,0.000000,3.807755,"Floor 0.0 m->Room00","level",,,0,97.271828,0.188328,0.000573,0.010410,2.750041,0.072615
174.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,170.566696,0.179864,0.000825,0.014822,2.291083,0.094671
174.000000,1,"00003",0,1.478997,1.582026,0.000000,0.000000,3.807755,"Floor 0.0 m->Room00","level",,,0,98.297195,0.188087,0.000580,0.010536,2.722840,0.073055
175.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,170.156234,0.179931,0.000823,0.014787,2.294826,0.095352
175.000000,1,"00003",0,1.478997,1.582026,0.000000,0.000000,3.807755,"Floor 0.0 m->Room00","level",,,0,98.266920,0.188090,0.000580,0.010534,2.723178,0.073497
176.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,165.849800,0.180640,0.000802,0.014417,2.336028,0.096013
176.000000,1,"00003",0,1.478997,1.582026,0.000000,0.000000,3.807755,"Floor 0.0 m->Room00","level",,,0,97.859142,0.188140,0.000579,0.010508,2.729446,0.073936
177.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,165.162623,0.180838,0.000796,0.014314,2.358315,0.096685
177.000000,1,"00003",0,1.478997,1.582026,0.000000,0.000000,3.807755,"Floor 0.0 m->Room00","level",,,0,96.774694,0.188399,0.000571,0.010373,2.761548,0.074368
178.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,171.237015,0.179730,0.000829,0.014892,2.293516,0.097386
178.000000,1,"00003",0,1.478997,1.582026,0.000000,0.000000,3.807755,"Floor 0.0 m->Room00","level",,,0,96.095803,0.188646,0.000564,0.010245,2.792736,0.074795
179.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,174.603113,0.178961,0.000852,0.015293,2.247825,0.098103
179.000000,1,"00003",0,1.478997,1.582026,0.000000,0.000000,3.807755,"Floor 0.0 m->Room00","level",,,0,95.738890,0.188801,0.000559,0.010164,2.814478,0.075218
180.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,172.798199,0.179156,0.000846,0.015191,2.254374,0.098819
180.000000,1,"00003",0,1.478997,1.582026,0.000000,0.000000,3.807755,"Floor 0.0 m->Room00","level",,,0,95.391424,0.188932,0.000555,0.010095,2.832363,0.075639
181.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,171.554179,0.179117,0.000848,0.015211,2.241985,0.099542
181.000000,1,"00003",0,1.478997,1.582026,0.000000,0.000000,3.807755,"Floor 0.0 m->Room00","level",,,0,95.953973,0.188770,0.000560,0.010180,2.810035,0.076065
182.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,174.352142,0.178503,0.000866,0.015531,2.195425,0.100274
182.000000,1,"00003",0,1.478997,1.582026,0.000000,0.000000,3.807755,"Floor 0.0 m->Room00","level",,,0,96.878990,0.188540,0.000567,0.010300,2.782944,0.076494
183.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,174.623690,0.178516,0.000865,0.015525,2.197072,0.101010
183.000000,1,"00003",0,1.478997,1.582026,0.000000,0.000000,3.807755,"Floor 0.0 m->Room00","level",,,0,96.700632,0.188592,0.000565,0.010273,2.788849,0.076921
184.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,175.599718,0.178632,0.000862,0.015464,2.208708,0.101739
184.000000,1,"00003",0,1.478997,1.582026,0.000000,0.000000,3.807755,"Floor 0.0 m->Room00","level",,,0,96.227557,0.188727,0.000561,0.010202,2.803329,0.077349
185.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,176.883580,0.179074,0.000849,0.015233,2.252409,0.102461
185.000000,1,"00003",0,1.478997,1.582026,0.000000,0.000000,3.807755,"Floor 0.0 m->Room00","level",,,0,96.989366,0.188446,0.000570,0.010349,2.763823,0.077783
186.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,179.751084,0.178839,0.000856,0.015356,2.257207,0.103185
186.000000,1,"00003",0,1.478997,1.582026,0.000000,0.000000,3.807755,"Floor 0.0 m->Room00","level",,,0,96.867269,0.188265,0.000575,0.010443,2.738354,0.078222
187.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,173.629662,0.179705,0.000830,0.014904,2.303290,0.103874
187.000000,1,"00003",0,1.478997,1.582026,0.000000,0.000000,3.807755,"Floor 0.0 m->Room00","level",,,0,98.170388,0.187919,0.000585,0.010623,2.692077,0.078670
188.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,162.053371,0.181593,0.000774,0.013921,2.414453,0.104518
188.000000,1,"00003",0,1.478997,1.582026,0.000000,0.000000,3.807755,"Floor 0.0 m->Room00","level",,,0,99.542976,0.187643,0.000593,0.010767,2.658918,0.079123
189.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,157.516960,0.182222,0.000755,0.013593,2.445510,0.105145
189.000000,1,"00003",0,1.478997,1.582026,0.000000,0.000000,3.807755,"Floor 0.0 m->Room00","level",,,0,99.636288,0.187771,0.000590,0.010700,2.675456,0.079573
190.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,160.267990,0.181188,0.000786,0.014132,2.349903,0.105787
190.000000,1,"00003",0,1.478997,1.582026,0.000000,0.000000,3.807755,"Floor 0.0 m->Room00","level",,,0,99.074135,0.188106,0.000580,0.010526,2.717881,0.080017
191.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,159.864891,0.181291,0.000783,0.014078,2.360050,0.106426
191.000000,1,"00003",0,1.478997,1.582026,0.000000,0.000000,3.807755,"Floor 0.0 m->Room00","level",,,0,98.992533,0.188101,0.000580,0.010528,2.717624,0.080460
192.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,158.590326,0.181722,0.000770,0.013854,2.408145,0.107066
192.000000,1,"00003",0,1.478997,1.582026,0.000000,0.000000,3.807755,"Floor 0.0 m->Room00","level",,,0,98.566343,0.188069,0.000581,0.010545,2.715925,0.080904
193.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,166.721589,0.180672,0.000801,0.014401,2.361205,0.107746
193.000000,1,"00003",0,1.478997,1.582026,0.000000,0.000000,3.807755,"Floor 0.0 m->Room00","level",,,0,98.351005,0.188015,0.000582,0.010573,2.713723,0.081349
194.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,175.144582,0.179092,0.000848,0.015224,2.257765,0.108466
194.000000,1,"00003",0,1.478997,1.582026,0.000000,0.000000,3.807755,"Floor 0.0 m->Room00","level",,,0,98.063442,0.188028,0.000582,0.010566,2.720219,0.081793
195.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,182.280270,0.177421,0.000898,0.016095,2.155261,0.109243
195.000000,1,"00003",0,1.478997,1.582026,0.000000,0.000000,3.807755,"Floor 0.0 m->Room00","level",,,0,98.045892,0.188077,0.000581,0.010541,2.728904,0.082237
196.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,184.199299,0.176845,0.000915,0.016395,2.120933,0.110025
196.000000,1,"00003",0,1.478997,1.582026,0.000000,0.000000,3.807755,"Floor 0.0 m->Room00","level",,,0,99.269527,0.187989,0.000583,0.010587,2.719224,0.082683
197.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,176.750400,0.178270,0.000873,0.015653,2.198622,0.110752
197.000000,1,"00003",0,1.478997,1.582026,0.000000,0.000000,3.807755,"Floor 0.0 m->Room00","level",,,0,99.972753,0.188009,0.000583,0.010576,2.724465,0.083125
198.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,166.409917,0.180676,0.000801,0.014399,2.358009,0.111419
198.000000,1,"00003",0,1.478997,1.582026,0.000000,0.000000,3.807755,"Floor 0.0 m->Room00","level",,,0,99.170418,0.188374,0.000572,0.010386,2.770402,0.083559
199.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,171.011359,0.180373,0.000810,0.014556,2.355572,0.112104
199.000000,1,"00003",0,1.478997,1.582026,0.000000,0.000000,3.807755,"Floor 0.0 m->Room00","level",,,0,98.278882,0.188686,0.000562,0.010223,2.808474,0.083987
200.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,189.252930,0.177022,0.000910,0.016303,2.159277,0.112821
200.000000,1,"00003",0,1.478997,1.582026,0.000000,0.000000,3.807755,"Floor 0.0 m->Room00","level",,,0,98.692711,0.188723,0.000561,0.010204,2.805515,0.084413
201.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,188.894077,0.177028,0.000910,0.016300,2.158093,0.113608
201.000000,1,"00003",0,1.478997,1.582026,0.000000,0.000000,3.807755,"Floor 0.0 m->Room00","level",,,0,98.847214,0.188699,0.000562,0.010217,2.803135,0.084842
202.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,184.827997,0.177366,0.000900,0.016124,2.164540,0.114374
202.000000,1,"00003",0,1.478997,1.582026,0.000000,0.000000,3.807755,"Floor 0.0 m->Room00","level",,,0,100.610824,0.188424,0.000570,0.010360,2.777026,0.085276
203.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,183.716552,0.178149,0.000876,0.015716,2.216146,0.115134
203.000000,1,"00003",0,1.478997,1.582026,0.000000,0.000000,3.807755,"Floor 0.0 m->Room00","level",,,0,101.109751,0.188337,0.000573,0.010405,2.772220,0.085711
204.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,185.342117,0.177768,0.000888,0.015914,2.196423,0.115894
204.000000,1,"00003",0,1.478997,1.582026,0.000000,0.000000,3.807755,"Floor 0.0 m->Room00","level",,,0,99.457057,0.188558,0.000566,0.010290,2.797557,0.086138
205.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,181.498076,0.178291,0.000872,0.015642,2.218626,0.116636
205.000000,1,"00003",0,1.478997,1.582026,0.000000,0.000000,3.807755,"Floor 0.0 m->Room00","level",,,0,97.358404,0.188921,0.000555,0.010101,2.839808,0.086558
206.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,172.776413,0.179651,0.000832,0.014933,2.276371,0.117354
206.000000,1,"00003",0,1.478997,1.582026,0.000000,0.000000,3.807755,"Floor 0.0 m->Room00","level",,,0,97.336159,0.188938,0.000555,0.010092,2.835008,0.086976
207.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,172.458376,0.179706,0.000830,0.014904,2.279354,0.118044
207.000000,1,"00003",0,1.478997,1.582026,0.000000,0.000000,3.807755,"Floor 0.0 m->Room00","level",,,0,97.489444,0.188903,0.000556,0.010110,2.830653,0.087400
208.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,168.615849,0.180343,0.000811,0.014572,2.313492,0.118715
208.000000,1,"00003",0,1.478997,1.582026,0.000000,0.000000,3.807755,"Floor 0.0 m->Room00","level",,,0,99.252806,0.188492,0.000568,0.010325,2.779698,0.087835
209.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,166.591764,0.180571,0.000804,0.014453,2.322169,0.119388
209.000000,1,"00003",0,1.478997,1.582026,0.000000,0.000000,3.807755,"Floor 0.0 m->Room00","level",,,0,100.600373,0.188099,0.000580,0.010530,2.732705,0.088278
210.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,170.326480,0.179912,0.000824,0.014797,2.286024,0.120078
210.000000,1,"00003",0,1.478997,1.582026,0.000000,0.000000,3.807755,"Floor 0.0 m->Room00","level",,,0,101.310641,0.187806,0.000589,0.010682,2.697356,0.088727
211.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,178.701503,0.178782,0.000858,0.015386,2.234551,0.120813
211.000000,1,"00003",0,1.478997,1.582026,0.000000,0.000000,3.807755,"Floor 0.0 m->Room00","level",,,0,101.432946,0.187609,0.000594,0.010785,2.673387,0.089183
212.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,192.261578,0.177572,0.000894,0.016017,2.203406,0.121582
212.000000,1,"00003",0,1.478997,1.582026,0.000000,0.000000,3.807755,"Floor 0.0 m->Room00","level",,,0,100.568011,0.187682,0.000592,0.010747,2.678930,0.089636
213.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,188.418106,0.178250,0.000873,0.015663,2.244441,0.122347
213.000000,1,"00003",0,1.478997,1.582026,0.000000,0.000000,3.807755,"Floor 0.0 m->Room00","level",,,0,99.515015,0.187910,0.000586,0.010628,2.696875,0.090086
214.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,184.810689,0.178860,0.000855,0.015345,2.281569,0.123027
214.000000,1,"00003",0,1.478997,1.582026,0.000000,0.000000,3.807755,"Floor 0.0 m->Room00","level",,,0,99.509416,0.187911,0.000585,0.010628,2.696381,0.090533
215.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,165.643285,0.182081,0.000759,0.013666,2.477215,0.123652
215.000000,1,"00003",0,1.478997,1.582026,0.000000,0.000000,3.807755,"Floor 0.0 m->Room00","level",,,0,99.596666,0.187901,0.000586,0.010633,2.692382,0.090982
216.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,162.937604,0.182440,0.000749,0.013479,2.492313,0.124277
216.000000,1,"00003",0,1.478997,1.582026,0.000000,0.000000,3.807755,"Floor 0.0 m->Room00","level",,,0,100.022262,0.187855,0.000587,0.010657,2.689041,0.091430
217.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,171.224907,0.180857,0.000796,0.014304,2.376727,0.124937
217.000000,1,"00003",0,1.478997,1.582026,0.000000,0.000000,3.807755,"Floor 0.0 m->Room00","level",,,0,99.604161,0.188028,0.000582,0.010566,2.715012,0.091873
218.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,175.139160,0.179934,0.000823,0.014786,2.322784,0.125616
218.000000,1,"00003",0,1.478997,1.582026,0.000000,0.000000,3.807755,"Floor 0.0 m->Room00","level",,,0,98.989761,0.188446,0.000570,0.010348,2.774545,0.092310
219.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,174.942409,0.179985,0.000822,0.014759,2.327147,0.126297
219.000000,1,"00003",0,1.478997,1.582026,0.000000,0.000000,3.807755,"Floor 0.0 m->Room00","level",,,0,99.033190,0.188450,0.000569,0.010346,2.775177,0.092742
220.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,172.035403,0.180650,0.000802,0.014412,2.381158,0.126955
220.000000,1,"00003",0,1.478997,1.582026,0.000000,0.000000,3.807755,"Floor 0.0 m->Room00","level",,,0,99.406621,0.188531,0.000567,0.010304,2.788105,0.093171
221.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,167.874204,0.181319,0.000782,0.014064,2.427573,0.127603
221.000000,1,"00003",0,1.478997,1.582026,0.000000,0.000000,3.807755,"Floor 0.0 m->Room00","level",,,0,99.050465,0.188769,0.000560,0.010180,2.823763,0.093595
222.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,173.095901,0.180312,0.000812,0.014588,2.353408,0.128261
222.000000,1,"00003",0,1.478997,1.582026,0.000000,0.000000,3.807755,"Floor 0.0 m->Room00","level",,,0,97.788162,0.189145,0.000549,0.009984,2.876130,0.094014
223.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,174.333149,0.180037,0.000820,0.014732,2.334303,0.128957
223.000000,1,"00003",0,1.478997,1.582026,0.000000,0.000000,3.807755,"Floor 0.0 m->Room00","level",,,0,97.700979,0.189196,0.000547,0.009958,2.882169,0.094425
224.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,176.324621,0.179426,0.000838,0.015050,2.288356,0.129655
224.000000,1,"00003",0,1.478997,1.582026,0.000000,0.000000,3.807755,"Floor 0.0 m->Room00","level",,,0,97.491920,0.189316,0.000544,0.009895,2.896760,0.094835
225.000000,0,"00002",0,4.960098,0.806825,0.000000,0.000000,0.000000,"Floor 0.0 m->Room00","level",,,0,172.235214,0.179850,0.000826,0.014829,2.301331,0.130355
